code,sector,update_time
002936,其它,2026-07-14T17:24:00.853348
002937,液冷服务器,2026-07-14T17:24:00.874837
002938,同花顺果指数,2026-07-14T17:24:00.976442
002940,创新药,2026-07-14T17:24:01.010827
002945,互联网金融,2026-07-14T17:24:01.020563
002941,PPP概念,2026-07-14T17:24:01.034821
002943,第三代半导体,2026-07-14T17:24:01.026914
002942,磷化工,2026-07-14T17:24:01.026826
002939,期货概念,2026-07-14T17:24:01.026888
002947,AIPC,2026-07-14T17:24:01.211235
002948,高股息精选,2026-07-14T17:24:01.216677
002949,装配式建筑,2026-07-14T17:24:01.218892
002946,乳业,2026-07-14T17:24:01.219158
002955,托育服务,2026-07-14T17:24:01.320623
002952,电子纸,2026-07-14T17:24:01.320603
002956,跨境电商,2026-07-14T17:24:01.320866
002953,物联网,2026-07-14T17:24:01.502844
002951,超级电容,2026-07-14T17:24:01.512019
002950,三胎概念,2026-07-14T17:24:01.512038
002958,高股息精选,2026-07-14T17:24:01.529641
002960,人工智能,2026-07-14T17:24:01.618914
002957,共封装光学(CPO),2026-07-14T17:24:01.646820
002961,期货概念,2026-07-14T17:24:01.660011
002963,智慧灯杆,2026-07-14T17:24:01.665312
002959,宠物经济,2026-07-14T17:24:01.682259
002962,MR(混合现实),2026-07-14T17:24:01.683522
002966,高股息精选,2026-07-14T17:24:01.719950
002968,物业管理,2026-07-14T17:24:01.721977
002965,汽车热管理,2026-07-14T17:24:01.768654
002967,量子科技,2026-07-14T17:24:01.781685
002969,海峡两岸,2026-07-14T17:24:01.821215
002970,汽车电子,2026-07-14T17:24:01.851645
002972,高铁,2026-07-14T17:24:01.856774
002971,氟化工概念,2026-07-14T17:24:01.856930
002978,小金属概念,2026-07-14T17:24:02.084116
002973,人形机器人,2026-07-14T17:24:02.126349
002975,PCB概念,2026-07-14T17:24:02.126831
002979,人形机器人,2026-07-14T17:24:02.126808
002980,共封装光学(CPO),2026-07-14T17:24:02.149150
002981,医疗器械概念,2026-07-14T17:24:02.138924
002976,5G,2026-07-14T17:24:02.148729
002983,MicroLED概念,2026-07-14T17:24:02.193455
002984,一带一路,2026-07-14T17:24:02.226346
002982,养鸡,2026-07-14T17:24:02.260515
002988,汽车热管理,2026-07-14T17:24:02.629969
002992,小米概念,2026-07-14T17:24:02.629992
002991,抖音小店,2026-07-14T17:24:02.650144
002989,芯片概念,2026-07-14T17:24:02.650305
002990,华为昇腾,2026-07-14T17:24:02.640650
002985,军民融合,2026-07-14T17:24:02.645212
002987,跨境支付(CIPS),2026-07-14T17:24:02.650392
002986,其它,2026-07-14T17:24:07.434768
002993,其它,2026-07-14T17:24:07.524887
002995,其它,2026-07-14T17:24:07.573534
002996,其它,2026-07-14T17:24:07.878309
003000,其它,2026-07-14T17:24:07.878273
002998,其它,2026-07-14T17:24:07.881258
002999,其它,2026-07-14T17:24:07.882243
002997,其它,2026-07-14T17:24:07.886277
003001,其它,2026-07-14T17:24:07.918667
003002,其它,2026-07-14T17:24:07.922829
003003,其它,2026-07-14T17:24:12.518291
003004,其它,2026-07-14T17:24:12.601593
003005,其它,2026-07-14T17:24:12.673146
003007,其它,2026-07-14T17:24:13.049221
003011,其它,2026-07-14T17:24:13.051395
003008,其它,2026-07-14T17:24:13.051367
003009,其它,2026-07-14T17:24:13.052868
003012,其它,2026-07-14T17:24:13.051531
003006,其它,2026-07-14T17:24:13.052917
003010,其它,2026-07-14T17:24:13.052841
003013,其它,2026-07-14T17:24:17.556349
003015,其它,2026-07-14T17:24:17.655988
003016,其它,2026-07-14T17:24:17.925261
003018,其它,2026-07-14T17:24:18.068143
003017,其它,2026-07-14T17:24:18.068205
003021,其它,2026-07-14T17:24:18.102104
003020,其它,2026-07-14T17:24:18.106021
003019,其它,2026-07-14T17:24:18.102195
003023,其它,2026-07-14T17:24:18.116114
003022,其它,2026-07-14T17:24:18.129832
003028,人形机器人,2026-07-14T17:24:18.326263
003025,其它,2026-07-14T17:24:22.624927
003026,其它,2026-07-14T17:24:22.750270
003027,其它,2026-07-14T17:24:23.060268
003029,其它,2026-07-14T17:24:23.165837
003032,其它,2026-07-14T17:24:23.212999
003033,其它,2026-07-14T17:24:23.213062
003031,其它,2026-07-14T17:24:23.216989
003035,其它,2026-07-14T17:24:23.215684
003030,其它,2026-07-14T17:24:23.226986
003036,其它,2026-07-14T17:24:23.349171
003037,其它,2026-07-14T17:24:27.638851
003038,其它,2026-07-14T17:24:27.940027
003039,其它,2026-07-14T17:24:28.084093
003040,其它,2026-07-14T17:24:28.185824
003042,其它,2026-07-14T17:24:28.221149
003041,其它,2026-07-14T17:24:28.232862
003043,其它,2026-07-14T17:24:28.238423
600000,其它,2026-07-14T17:24:28.250202
003816,其它,2026-07-14T17:24:28.253751
600001,其它,2026-07-14T17:24:28.365354
600010,稀土永磁,2026-07-14T17:24:28.422737
600002,其它,2026-07-14T17:24:33.007147
600016,高股息精选,2026-07-14T17:24:33.175527
600004,其它,2026-07-14T17:24:33.183880
600005,其它,2026-07-14T17:24:33.256128
600019,同花顺中特估100,2026-07-14T17:24:33.429342
600006,其它,2026-07-14T17:24:33.579304
600007,其它,2026-07-14T17:24:33.582701
600009,其它,2026-07-14T17:24:33.581541
600008,其它,2026-07-14T17:24:33.579865
600011,其它,2026-07-14T17:24:33.581749
600012,其它,2026-07-14T17:24:33.615548
600015,其它,2026-07-14T17:24:33.931414
600017,其它,2026-07-14T17:24:38.182561
600018,其它,2026-07-14T17:24:38.211931
600020,其它,2026-07-14T17:24:38.444938
600021,其它,2026-07-14T17:24:38.573653
600025,其它,2026-07-14T17:24:38.591440
600023,其它,2026-07-14T17:24:38.592976
600026,其它,2026-07-14T17:24:38.599300
600022,其它,2026-07-14T17:24:38.600544
600027,其它,2026-07-14T17:24:38.600588
600028,其它,2026-07-14T17:24:38.939316
600029,其它,2026-07-14T17:24:43.210483
600030,其它,2026-07-14T17:24:43.295244
600031,其它,2026-07-14T17:24:43.455744
600032,其它,2026-07-14T17:24:43.584233
600033,其它,2026-07-14T17:24:43.598847
600035,其它,2026-07-14T17:24:43.603166
600036,其它,2026-07-14T17:24:43.605028
600038,其它,2026-07-14T17:24:43.613177
600037,其它,2026-07-14T17:24:43.613197
600039,其它,2026-07-14T17:24:43.968932
600048,其它,2026-07-14T17:24:48.222995
600050,其它,2026-07-14T17:24:48.307634
600051,其它,2026-07-14T17:24:48.462663
600052,其它,2026-07-14T17:24:48.591695
600054,其它,2026-07-14T17:24:48.615369
600058,其它,2026-07-14T17:24:48.615064
600056,其它,2026-07-14T17:24:48.617713
600057,其它,2026-07-14T17:24:48.622848
600055,其它,2026-07-14T17:24:48.623730
600059,其它,2026-07-14T17:24:48.976919
600060,其它,2026-07-14T17:24:53.232123
600061,其它,2026-07-14T17:24:53.327597
600062,其它,2026-07-14T17:24:53.485458
600063,其它,2026-07-14T17:24:53.611408
600066,其它,2026-07-14T17:24:53.631788
600064,其它,2026-07-14T17:24:53.634041
600071,其它,2026-07-14T17:24:53.635277
600068,其它,2026-07-14T17:24:53.658125
600072,其它,2026-07-14T17:24:54.011502
600067,其它,2026-07-14T17:24:54.641874
600073,其它,2026-07-14T17:24:58.315691
600075,其它,2026-07-14T17:24:58.341676
600076,其它,2026-07-14T17:24:58.495588
600096,磷化工,2026-07-14T17:24:58.496012
600078,其它,2026-07-14T17:24:58.625863
600088,其它,2026-07-14T17:24:58.645128
600081,其它,2026-07-14T17:24:58.654295
600085,其它,2026-07-14T17:24:58.657406
600089,其它,2026-07-14T17:24:58.664618
600094,其它,2026-07-14T17:24:59.015979
600095,其它,2026-07-14T17:24:59.666535
600105,共封装光学(CPO),2026-07-14T17:25:02.526593
600108,代糖概念,2026-07-14T17:25:02.715827
600109,期货概念,2026-07-14T17:25:02.910392
600110,PET铜箔,2026-07-14T17:25:03.102656
600106,西部大开发,2026-07-14T17:25:03.152200
600111,稀土永磁,2026-07-14T17:25:03.305830
600113,预制菜,2026-07-14T17:25:03.333945
600097,其它,2026-07-14T17:25:03.393895
600098,超超临界发电,2026-07-14T17:25:03.507314
600114,共封装光学(CPO),2026-07-14T17:25:03.513979
600099,其它,2026-07-14T17:25:03.519825
600115,跨境电商,2026-07-14T17:25:03.513950
600116,绿色电力,2026-07-14T17:25:03.585794
600100,其它,2026-07-14T17:25:03.643812
600101,其它,2026-07-14T17:25:03.645728
600103,其它,2026-07-14T17:25:03.656185
600102,其它,2026-07-14T17:25:03.657755
600104,其它,2026-07-14T17:25:03.682035
600121,煤炭概念,2026-07-14T17:25:03.696149
600118,国产航母,2026-07-14T17:25:03.702251
600117,特钢概念,2026-07-14T17:25:03.702456
600120,信托概念,2026-07-14T17:25:03.708593
600123,煤炭概念,2026-07-14T17:25:03.783533
600128,宠物经济,2026-07-14T17:25:03.815689
600125,航运概念,2026-07-14T17:25:03.831435
600126,算力租赁,2026-07-14T17:25:03.837489
600127,粮食概念,2026-07-14T17:25:03.837685
600129,禽流感,2026-07-14T17:25:03.885134
600133,PPP概念,2026-07-14T17:25:03.896209
600130,人脸识别,2026-07-14T17:25:03.911788
600132,啤酒概念,2026-07-14T17:25:03.896227
600131,虚拟电厂,2026-07-14T17:25:03.912003
600135,光伏概念,2026-07-14T17:25:03.970902
600137,西部大开发,2026-07-14T17:25:03.997901
600143,PEEK材料,2026-07-14T17:25:04.046632
600138,旅游概念,2026-07-14T17:25:04.046688
600141,磷化工,2026-07-14T17:25:04.046704
600149,雄安新区,2026-07-14T17:25:04.103784
600150,中船系,2026-07-14T17:25:04.121828
600148,中俄贸易概念,2026-07-14T17:25:04.132935
600152,钠离子电池,2026-07-14T17:25:04.140908
600151,军民融合,2026-07-14T17:25:04.141086
600153,高股息精选,2026-07-14T17:25:04.156503
600155,期货概念,2026-07-14T17:25:04.195293
600157,煤炭概念,2026-07-14T17:25:04.226426
600156,算力租赁,2026-07-14T17:25:04.232916
600158,赛马概念,2026-07-14T17:25:04.240487
600159,京津冀一体化,2026-07-14T17:25:04.276287
600162,物业管理,2026-07-14T17:25:04.327352
600163,抽水蓄能,2026-07-14T17:25:04.337506
600160,PVDF概念,2026-07-14T17:25:04.352850
600166,动力电池回收,2026-07-14T17:25:04.353507
600161,肝炎概念,2026-07-14T17:25:04.357803
600167,生物质能发电,2026-07-14T17:25:04.386586
600168,绿色电力,2026-07-14T17:25:04.422569
600170,参股券商,2026-07-14T17:25:04.493396
600172,培育钻石,2026-07-14T17:25:04.507106
600171,汽车芯片,2026-07-14T17:25:04.506859
600173,金属铅,2026-07-14T17:25:04.574486
600179,航运概念,2026-07-14T17:25:04.574659
600176,PCB概念,2026-07-14T17:25:04.593900
600178,兵装重组概念,2026-07-14T17:25:04.608010
600177,高股息精选,2026-07-14T17:25:04.608165
600182,黑龙江自贸区,2026-07-14T17:25:04.657440
600186,算力租赁,2026-07-14T17:25:04.680066
600185,免税店,2026-07-14T17:25:04.687587
600183,PCB概念,2026-07-14T17:25:04.696160
600184,光纤概念,2026-07-14T17:25:04.719364
600189,三胎概念,2026-07-14T17:25:04.744360
600190,其它,2026-07-14T17:25:04.775999
600192,智能电网,2026-07-14T17:25:04.789788
600191,粮食概念,2026-07-14T17:25:04.789983
600193,精装修,2026-07-14T17:25:04.818827
600188,煤炭概念,2026-07-14T17:25:04.850438
600195,动物疫苗,2026-07-14T17:25:04.852002
600197,白酒概念,2026-07-14T17:25:04.876895
600196,生物疫苗,2026-07-14T17:25:04.882458
600198,汽车芯片,2026-07-14T17:25:04.929731
600199,白酒概念,2026-07-14T17:25:04.929812
600200,中医药,2026-07-14T17:25:04.947454
600202,中俄贸易概念,2026-07-14T17:25:04.958668
600201,动物疫苗,2026-07-14T17:25:04.980485
600203,智能音箱,2026-07-14T17:25:05.002486
600205,其它,2026-07-14T17:25:05.026803
600206,中芯国际概念,2026-07-14T17:25:05.041664
600208,黄金概念,2026-07-14T17:25:05.069497
600207,建筑节能,2026-07-14T17:25:05.071302
600210,高股息精选,2026-07-14T17:25:05.104568
600211,创新药,2026-07-14T17:25:05.113682
600212,换电概念,2026-07-14T17:25:05.133127
600215,数字经济,2026-07-14T17:25:05.160135
600216,青蒿素,2026-07-14T17:25:05.191978
600218,农机,2026-07-14T17:25:05.207816
600219,金属回收,2026-07-14T17:25:05.229373
600217,供销社,2026-07-14T17:25:05.229356
600221,自由贸易港,2026-07-14T17:25:05.255426
600222,CRO概念,2026-07-14T17:25:05.271570
600225,融资租赁,2026-07-14T17:25:05.291500
600223,三胎概念,2026-07-14T17:25:05.303851
600226,PET铜箔,2026-07-14T17:25:05.309236
600227,化肥,2026-07-14T17:25:05.345821
600228,人工智能,2026-07-14T17:25:05.383195
600230,国企改革,2026-07-14T17:25:05.392874
600229,IP经济(谷子经济),2026-07-14T17:25:05.399786
600231,特钢概念,2026-07-14T17:25:05.404777
600232,工业大麻,2026-07-14T17:25:05.431944
600233,统一大市场,2026-07-14T17:25:05.443441
600235,烟草,2026-07-14T17:25:05.499683
600234,算力租赁,2026-07-14T17:25:05.499714
600236,绿色电力,2026-07-14T17:25:05.504792
600237,PET铜箔,2026-07-14T17:25:05.526544
600248,煤化工概念,2026-07-14T17:25:05.580690
600249,流感,2026-07-14T17:25:05.580988
600246,存储芯片,2026-07-14T17:25:05.588918
600241,其它,2026-07-14T17:25:10.429214
600251,其它,2026-07-14T17:25:10.468041
600250,其它,2026-07-14T17:25:10.473388
600253,其它,2026-07-14T17:25:10.518905
600252,其它,2026-07-14T17:25:10.523249
600255,其它,2026-07-14T17:25:10.529532
600256,其它,2026-07-14T17:25:10.538618
600259,其它,2026-07-14T17:25:10.594227
600257,其它,2026-07-14T17:25:10.609347
600258,其它,2026-07-14T17:25:10.611625
600261,其它,2026-07-14T17:25:15.459607
600263,其它,2026-07-14T17:25:15.484566
600262,其它,2026-07-14T17:25:15.488197
600266,其它,2026-07-14T17:25:15.528076
600267,其它,2026-07-14T17:25:15.528544
600268,其它,2026-07-14T17:25:15.532882
600269,其它,2026-07-14T17:25:15.552301
600270,其它,2026-07-14T17:25:15.609163
600272,其它,2026-07-14T17:25:15.616272
600271,其它,2026-07-14T17:25:15.626823
600283,地下管网,2026-07-14T17:25:15.783190
600287,跨境电商,2026-07-14T17:25:15.941517
600273,其它,2026-07-14T17:25:20.473337
600278,其它,2026-07-14T17:25:20.513006
600276,其它,2026-07-14T17:25:20.513066
600281,其它,2026-07-14T17:25:20.549604
600280,其它,2026-07-14T17:25:20.554082
600282,其它,2026-07-14T17:25:20.565328
600279,其它,2026-07-14T17:25:20.579007
600284,其它,2026-07-14T17:25:20.623860
600285,其它,2026-07-14T17:25:20.642968
600288,其它,2026-07-14T17:25:20.941839
600292,其它,2026-07-14T17:25:25.492299
600293,其它,2026-07-14T17:25:25.539860
600296,其它,2026-07-14T17:25:25.539928
600297,其它,2026-07-14T17:25:25.563201
600298,其它,2026-07-14T17:25:25.576928
600299,其它,2026-07-14T17:25:25.583661
600295,其它,2026-07-14T17:25:25.587336
600300,其它,2026-07-14T17:25:25.620186
600301,其它,2026-07-14T17:25:25.660334
600303,其它,2026-07-14T17:25:25.984099
600305,其它,2026-07-14T17:25:30.503660
600306,其它,2026-07-14T17:25:30.558696
600307,其它,2026-07-14T17:25:30.559145
600308,其它,2026-07-14T17:25:30.583685
600309,其它,2026-07-14T17:25:30.595250
600312,其它,2026-07-14T17:25:30.608723
600310,其它,2026-07-14T17:25:30.612724
600313,其它,2026-07-14T17:25:30.634940
600315,其它,2026-07-14T17:25:30.671287
600316,其它,2026-07-14T17:25:30.985212
600317,其它,2026-07-14T17:25:35.533397
600318,其它,2026-07-14T17:25:35.584859
600319,其它,2026-07-14T17:25:35.584922
600320,其它,2026-07-14T17:25:35.595172
600322,其它,2026-07-14T17:25:35.607722
600321,其它,2026-07-14T17:25:35.610291
600323,其它,2026-07-14T17:25:35.634061
600325,其它,2026-07-14T17:25:35.657490
600326,其它,2026-07-14T17:25:35.673317
600333,天然气,2026-07-14T17:25:35.794169
600327,其它,2026-07-14T17:25:36.006197
600328,其它,2026-07-14T17:25:40.554797
600329,其它,2026-07-14T17:25:40.595863
600331,其它,2026-07-14T17:25:40.611637
600330,其它,2026-07-14T17:25:40.611656
600332,其它,2026-07-14T17:25:40.637453
600335,其它,2026-07-14T17:25:40.650351
600336,其它,2026-07-14T17:25:40.676714
600338,其它,2026-07-14T17:25:40.686757
600339,其它,2026-07-14T17:25:40.819651
600343,其它,2026-07-14T17:25:41.032858
600345,其它,2026-07-14T17:25:45.568320
600346,其它,2026-07-14T17:25:45.614185
600350,其它,2026-07-14T17:25:45.615983
600348,其它,2026-07-14T17:25:45.632250
600352,其它,2026-07-14T17:25:45.640667
600351,其它,2026-07-14T17:25:45.647789
600353,其它,2026-07-14T17:25:45.700465
600354,其它,2026-07-14T17:25:45.707637
600356,其它,2026-07-14T17:25:45.859062
600357,其它,2026-07-14T17:25:46.039928
600358,其它,2026-07-14T17:25:50.571873
600360,其它,2026-07-14T17:25:50.614322
600359,其它,2026-07-14T17:25:50.625920
600361,其它,2026-07-14T17:25:50.649712
600362,其它,2026-07-14T17:25:50.674644
600363,其它,2026-07-14T17:25:50.674712
600366,其它,2026-07-14T17:25:50.704916
600367,其它,2026-07-14T17:25:50.720870
600368,其它,2026-07-14T17:25:50.906394
600369,其它,2026-07-14T17:25:51.063659
600371,其它,2026-07-14T17:25:55.573348
600372,其它,2026-07-14T17:25:55.630340
600375,其它,2026-07-14T17:25:55.663383
600373,其它,2026-07-14T17:25:55.669012
600377,其它,2026-07-14T17:25:55.683258
600376,其它,2026-07-14T17:25:55.688200
600378,其它,2026-07-14T17:25:55.717936
600379,其它,2026-07-14T17:25:55.743747
600380,其它,2026-07-14T17:25:55.930942
600382,其它,2026-07-14T17:25:56.148559
600383,其它,2026-07-14T17:26:00.584912
600386,其它,2026-07-14T17:26:00.640044
600387,其它,2026-07-14T17:26:00.661287
600388,其它,2026-07-14T17:26:00.673676
600389,其它,2026-07-14T17:26:00.687998
600390,其它,2026-07-14T17:26:00.696569
600391,其它,2026-07-14T17:26:00.731251
600392,其它,2026-07-14T17:26:00.750777
600395,其它,2026-07-14T17:26:00.925013
600396,其它,2026-07-14T17:26:01.159325
600397,其它,2026-07-14T17:26:05.596760
600398,其它,2026-07-14T17:26:05.664104
600400,其它,2026-07-14T17:26:05.665597
600399,其它,2026-07-14T17:26:05.669735
600403,其它,2026-07-14T17:26:05.693533
600405,其它,2026-07-14T17:26:05.730525
600406,其它,2026-07-14T17:26:05.776328
600408,其它,2026-07-14T17:26:05.779295
600409,其它,2026-07-14T17:26:06.107746
600410,其它,2026-07-14T17:26:06.166235
600415,其它,2026-07-14T17:26:10.615466
600419,其它,2026-07-14T17:26:10.677428
600416,其它,2026-07-14T17:26:10.677405
600420,其它,2026-07-14T17:26:10.706759
600421,其它,2026-07-14T17:26:10.728304
600418,其它,2026-07-14T17:26:10.733331
600422,其它,2026-07-14T17:26:10.766707
600425,其它,2026-07-14T17:26:10.792263
600426,其它,2026-07-14T17:26:11.118539
600428,其它,2026-07-14T17:26:11.189532
600429,其它,2026-07-14T17:26:15.646271
600435,其它,2026-07-14T17:26:15.688710
600433,其它,2026-07-14T17:26:15.713196
600436,其它,2026-07-14T17:26:15.744702
600439,其它,2026-07-14T17:26:15.749089
600444,其它,2026-07-14T17:26:15.782447
600446,其它,2026-07-14T17:26:15.810638
600438,其它,2026-07-14T17:26:15.991273
600449,其它,2026-07-14T17:26:16.216805
600448,其它,2026-07-14T17:26:16.283512
600452,其它,2026-07-14T17:26:20.664859
600455,其它,2026-07-14T17:26:20.710137
600456,其它,2026-07-14T17:26:20.727670
600458,其它,2026-07-14T17:26:20.752743
600459,其它,2026-07-14T17:26:20.763970
600460,其它,2026-07-14T17:26:20.829184
600461,其它,2026-07-14T17:26:20.833179
600462,其它,2026-07-14T17:26:21.013419
600463,其它,2026-07-14T17:26:21.251016
600467,其它,2026-07-14T17:26:21.312630
600468,其它,2026-07-14T17:26:25.695714
600469,其它,2026-07-14T17:26:25.727543
600470,其它,2026-07-14T17:26:25.743410
600472,其它,2026-07-14T17:26:25.765985
600475,其它,2026-07-14T17:26:25.784338
600478,其它,2026-07-14T17:26:25.845690
600479,其它,2026-07-14T17:26:26.024634
600480,其它,2026-07-14T17:26:26.265288
600477,其它,2026-07-14T17:26:26.269701
600481,其它,2026-07-14T17:26:26.323278
600495,高铁,2026-07-14T17:26:26.444017
600482,其它,2026-07-14T17:26:30.715106
600486,其它,2026-07-14T17:26:30.773014
600487,其它,2026-07-14T17:26:30.775858
600488,其它,2026-07-14T17:26:30.799041
600483,其它,2026-07-14T17:26:30.841062
600489,其它,2026-07-14T17:26:30.866325
600490,其它,2026-07-14T17:26:31.060883
600493,其它,2026-07-14T17:26:31.292631
600496,其它,2026-07-14T17:26:31.357625
600497,其它,2026-07-14T17:26:31.470685
600498,其它,2026-07-14T17:26:35.729792
600500,其它,2026-07-14T17:26:35.778171
600499,其它,2026-07-14T17:26:35.788047
600501,其它,2026-07-14T17:26:35.805503
600502,其它,2026-07-14T17:26:35.850600
600503,其它,2026-07-14T17:26:35.871280
600505,其它,2026-07-14T17:26:36.088527
600506,其它,2026-07-14T17:26:36.299745
600507,其它,2026-07-14T17:26:36.368089
600508,其它,2026-07-14T17:26:36.510098
600509,其它,2026-07-14T17:26:40.749101
600511,其它,2026-07-14T17:26:40.802524
600510,其它,2026-07-14T17:26:40.802470
600512,其它,2026-07-14T17:26:40.818099
600513,其它,2026-07-14T17:26:40.864962
600515,其它,2026-07-14T17:26:40.885086
600516,其它,2026-07-14T17:26:41.104980
600517,其它,2026-07-14T17:26:41.324604
600518,其它,2026-07-14T17:26:41.381069
600519,其它,2026-07-14T17:26:41.513900
600531,金属锌,2026-07-14T17:26:41.667549
600520,其它,2026-07-14T17:26:45.767965
600523,其它,2026-07-14T17:26:45.809963
600521,其它,2026-07-14T17:26:45.820475
600522,其它,2026-07-14T17:26:45.820515
600526,其它,2026-07-14T17:26:45.876620
600527,其它,2026-07-14T17:26:45.895885
600528,其它,2026-07-14T17:26:46.115192
600529,其它,2026-07-14T17:26:46.344070
600530,其它,2026-07-14T17:26:46.393845
600533,其它,2026-07-14T17:26:46.666702
600535,其它,2026-07-14T17:26:50.803928
600538,其它,2026-07-14T17:26:50.841400
600539,其它,2026-07-14T17:26:50.843677
600536,其它,2026-07-14T17:26:50.847866
600540,其它,2026-07-14T17:26:50.890020
600545,其它,2026-07-14T17:26:50.902620
600546,其它,2026-07-14T17:26:51.124585
600547,其它,2026-07-14T17:26:51.351963
600548,其它,2026-07-14T17:26:51.415281
600549,其它,2026-07-14T17:26:51.700899
600550,其它,2026-07-14T17:26:55.806967
600553,其它,2026-07-14T17:26:55.844720
600551,其它,2026-07-14T17:26:55.849370
600552,其它,2026-07-14T17:26:55.853622
600556,其它,2026-07-14T17:26:55.895970
600557,其它,2026-07-14T17:26:55.915476
600562,大飞机,2026-07-14T17:26:55.973183
600558,其它,2026-07-14T17:26:56.135350
600559,其它,2026-07-14T17:26:56.374320
600560,其它,2026-07-14T17:26:56.421406
600561,其它,2026-07-14T17:26:56.720608
600567,其它,2026-07-14T17:27:00.862432
600563,其它,2026-07-14T17:27:00.863405
600566,其它,2026-07-14T17:27:00.867816
600569,其它,2026-07-14T17:27:00.905041
600570,其它,2026-07-14T17:27:00.932906
600571,其它,2026-07-14T17:27:00.977916
600572,其它,2026-07-14T17:27:01.174371
600573,其它,2026-07-14T17:27:01.409471
600575,其它,2026-07-14T17:27:01.461314
600576,其它,2026-07-14T17:27:01.742527
600577,其它,2026-07-14T17:27:05.864537
600578,其它,2026-07-14T17:27:05.878116
600579,其它,2026-07-14T17:27:05.883776
600580,其它,2026-07-14T17:27:05.922890
600582,其它,2026-07-14T17:27:05.961736
600583,其它,2026-07-14T17:27:06.002474
600588,ERP概念,2026-07-14T17:27:06.068400
600589,算力租赁,2026-07-14T17:27:06.073885
600590,国产航母,2026-07-14T17:27:06.080398
600592,人形机器人,2026-07-14T17:27:06.108059
600593,冰雪产业,2026-07-14T17:27:06.156721
600594,医药电商,2026-07-14T17:27:06.193175
600584,其它,2026-07-14T17:27:06.199196
600597,超级品牌,2026-07-14T17:27:06.316480
600596,草甘膦,2026-07-14T17:27:06.324028
600599,其它,2026-07-14T17:27:06.338685
600598,大豆,2026-07-14T17:27:06.333492
600595,煤炭概念,2026-07-14T17:27:06.339708
600600,超级品牌,2026-07-14T17:27:06.414489
600585,其它,2026-07-14T17:27:06.426209
600601,PCB概念,2026-07-14T17:27:06.426190
600586,其它,2026-07-14T17:27:06.488132
600602,算力租赁,2026-07-14T17:27:06.511110
600606,特色小镇,2026-07-14T17:27:06.530655
600604,租售同权,2026-07-14T17:27:06.535353
600603,新疆振兴,2026-07-14T17:27:06.530730
600605,芯片概念,2026-07-14T17:27:06.535537
600607,其它,2026-07-14T17:27:06.581388
600608,其它,2026-07-14T17:27:06.590478
600609,国企改革,2026-07-14T17:27:06.602250
600610,西部大开发,2026-07-14T17:27:06.663853
600611,网约车,2026-07-14T17:27:06.712956
600612,IP经济(谷子经济),2026-07-14T17:27:06.713125
600616,上海国企改革,2026-07-14T17:27:06.718439
600613,医药电商,2026-07-14T17:27:06.728534
600615,农机,2026-07-14T17:27:06.728647
600587,其它,2026-07-14T17:27:06.761691
600618,环氧丙烷,2026-07-14T17:27:06.761930
600619,光刻机,2026-07-14T17:27:06.769123
600617,天然气,2026-07-14T17:27:06.761709
600620,民营医院,2026-07-14T17:27:06.834943
600623,煤化工概念,2026-07-14T17:27:06.900713
600626,上海自贸区,2026-07-14T17:27:06.911708
600621,期货概念,2026-07-14T17:27:06.911744
600622,物业管理,2026-07-14T17:27:06.916678
600631,其它,2026-07-14T17:27:06.926556
600627,其它,2026-07-14T17:27:06.934418
600629,上海国企改革,2026-07-14T17:27:06.951143
600628,冰雪产业,2026-07-14T17:27:06.954453
600630,网红经济,2026-07-14T17:27:06.961138
600632,其它,2026-07-14T17:27:07.007926
600636,其它,2026-07-14T17:27:07.089596
600633,算力租赁,2026-07-14T17:27:07.107833
600635,天然气,2026-07-14T17:27:07.108007
600637,AI智能体,2026-07-14T17:27:07.131063
600638,物业管理,2026-07-14T17:27:07.141438
600639,物业管理,2026-07-14T17:27:07.135941
600641,第三代半导体,2026-07-14T17:27:07.146719
600640,AI视频,2026-07-14T17:27:07.163726
600642,高股息精选,2026-07-14T17:27:07.163781
600643,信托概念,2026-07-14T17:27:07.184603
600645,细胞免疫治疗,2026-07-14T17:27:07.288435
600647,其它,2026-07-14T17:27:07.298049
600644,绿色电力,2026-07-14T17:27:07.294496
600648,自由贸易港,2026-07-14T17:27:07.319923
600651,上海国企改革,2026-07-14T17:27:07.329992
600653,物业管理,2026-07-14T17:27:07.343171
600654,网络安全,2026-07-14T17:27:07.342979
600650,网约车,2026-07-14T17:27:07.352524
600655,白酒概念,2026-07-14T17:27:07.366351
600649,租售同权,2026-07-14T17:27:07.363537
600657,物业管理,2026-07-14T17:27:07.486387
600660,证金持股,2026-07-14T17:27:07.486457
600658,京津冀一体化,2026-07-14T17:27:07.491592
600661,养老概念,2026-07-14T17:27:07.506446
600662,上海国企改革,2026-07-14T17:27:07.536179
600663,物业管理,2026-07-14T17:27:07.536357
600665,物业管理,2026-07-14T17:27:07.547439
600664,流感,2026-07-14T17:27:07.556153
600666,算力租赁,2026-07-14T17:27:07.563353
600667,存储芯片,2026-07-14T17:27:07.563757
600674,证金持股,2026-07-14T17:27:07.675752
600668,医药电商,2026-07-14T17:27:07.689379
600671,眼科医疗,2026-07-14T17:27:07.689695
600673,算力租赁,2026-07-14T17:27:07.730537
600675,其它,2026-07-14T17:27:12.571283
600676,其它,2026-07-14T17:27:12.577532
600683,其它,2026-07-14T17:27:12.577967
